"Remove","Transaction Id","Organization","Item Code","Item Description","Subinventory Name","Locator Name","Lot Number","Lot Expiry","System OnHand","Unit of Measure","Physical Onhand","Adjustment Item Cost"
"","607597","KDH KCH Dubai Hospital Inventory Organization","MC29698","PLASTALUME COTS - FINGER IMMOBILISER LARGE 12'S[BRWN[10931[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH08052024","30-07-2026","22","EA","12","12.50000"
"","600372","KDH KCH Dubai Hospital Inventory Organization","MC29738","ENCOR BIOPSY PROBE 7G VERTICAL 5'S[CBRD[ECP017GV[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","VTJXC001","28-09-2026","5","EA","5","1600.00000"
"","612387","KDH KCH Dubai Hospital Inventory Organization","MC29740","ENCOR INSERT FOR MAMMOTEST SIEMENS/GE UPRIGHT & GIOTTO NEEDLE GUIDE 7G[CBRD[ENCFINSERT7G[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","VTJV0435","01-08-2026","10","EA","10","40.00000"
"","597844","KDH KCH Dubai Hospital Inventory Organization","MC29741","INADINE PVP-I NON-ADHERENT DRESSING 5X5CM 25'S[SYSX[P01481[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","2410V003","28-02-2026","20","EA","20","4.90000"
"","600370","KDH KCH Dubai Hospital Inventory Organization","MC29756","FOREARM CRUTCH STEEL UNIVERSAL LARGE[ANIR/JKR[JBS172-3[PR/1[","DHHMainWHS Main General Warehouse","0.0.0","14052025","14-05-2030","8","EA","8","88.20000"
"","595434","KDH KCH Dubai Hospital Inventory Organization","MC29759","GENERAL PURPOSE CLIP FLITE SLING DISPOSABLE MEDIUM 10'S[ARJO[MFA1000M-M[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","DGI1322439","31-07-2033","3","EA","0","275.00000"
"","595433","KDH KCH Dubai Hospital Inventory Organization","MC29759","GENERAL PURPOSE CLIP FLITE SLING DISPOSABLE MEDIUM 10'S[ARJO[MFA1000M-M[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCHDEG1312396","03-12-2026","2","EA","5","275.00000"
"","602778","KDH KCH Dubai Hospital Inventory Organization","MC29760","GENERAL PURPOSE CLIP FLITE SLING DISPOSABLE LARGE 10'S[ARJO[MFA1000M-L[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCHDFI1322275","30-06-2029","2","EA","2","250.00000"
"","605159","KDH KCH Dubai Hospital Inventory Organization","MC29914","0 PERMAHAND SILK SUTURE BLACK 13X60CM M3.5 SUTUPAK[ETHI[W214[BX/12[","DHHMainWHS Main General Warehouse","0.0.0","UCMASD","28-02-2029","12","EA","12","20.42652"
"","612395","KDH KCH Dubai Hospital Inventory Organization","MC29927","TG SOFT TUBULAR PADDING BANDAGE 10MTR ROLL MEDIUM[LO&R[13201[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","242747201","30-06-2029","1","EA","2","79.71376"
"","610006","KDH KCH Dubai Hospital Inventory Organization","MC29927","TG SOFT TUBULAR PADDING BANDAGE 10MTR ROLL MEDIUM[LO&R[13201[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH224957201","30-11-2027","1","EA","0","79.71376"
"","605166","KDH KCH Dubai Hospital Inventory Organization","MC29928","TG SOFT TUBULAR PADDING BANDAGE 10MTR ROLL LARGE[LO&R[13202[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","222757129","30-06-2025","1","EA","1","124.07000"
"","610002","KDH KCH Dubai Hospital Inventory Organization","MC29936","AMARA SILICON MASK W/ EXHALATION MEDIUM[RESP[1090225[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH20092023","03-06-2027","3","EA","0","464.00000"
"","605165","KDH KCH Dubai Hospital Inventory Organization","MC29936","AMARA SILICON MASK W/ EXHALATION MEDIUM[RESP[1090225[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","1090225","01-06-2028","2","EA","5","464.00000"
"","602787","KDH KCH Dubai Hospital Inventory Organization","MC29988","TMT PAPER FOR MORTARA 200 SHEETS PACK[CRTA[9100-026-051[PK/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH12062023","03-06-2027","2","EA","2","55.00000"
"","600374","KDH KCH Dubai Hospital Inventory Organization","MC29992","MSD BAND LATEX FREE 45.5 MTR SPECIAL HEAVY BLUE[MSD[01-104505[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","24177","28-02-2029","1","EA","1","390.00000"
"","612389","KDH KCH Dubai Hospital Inventory Organization","MC30000","P3 ULTRASOUND PROBE DRAPE 127 X 1500MM W/ ULTRASOUND GEL[P3MD[ULT 127-150T-G[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","1076047","23-08-2027","50","EA","51","26.00000"
"","600375","KDH KCH Dubai Hospital Inventory Organization","MC30078","AF811 RESPIRONICS ORO-NASAL MASK SE CAPSTRAP HEADGEAR SINGLE USE LARGE (5'S BOX)[PHLP[1120254/1063054[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH210316","31-12-2027","2","EA","2","300.00000"
"","600373","KDH KCH Dubai Hospital Inventory Organization","MC30126","CONDOM CATHETER MEDIUM[GNRC[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH20230220","28-02-2028","14","EA","0","2.50000"
"","597848","KDH KCH Dubai Hospital Inventory Organization","MC30126","CONDOM CATHETER MEDIUM[GNRC[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","202309","30-09-2028","9","EA","23","2.50000"
"","612390","KDH KCH Dubai Hospital Inventory Organization","MC30173","PREEMIE TRANSPORT BLANKET VERY LOW BIRTH WEIGHT <750GM 15'S[BNIX[NT-01126[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH08092022","03-09-2026","15","EA","15","20.00000"
"","600371","KDH KCH Dubai Hospital Inventory Organization","MC30196","FOLIODRAPE PROTECT FENESTRATED DRAPE ADHESIVE 50 X 60CM 70'S[PAUL[2775371[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","403050282","01-12-2029","130","EA","0","2.13296"
"","609998","KDH KCH Dubai Hospital Inventory Organization","MC30196","FOLIODRAPE PROTECT FENESTRATED DRAPE ADHESIVE 50 X 60CM 70'S[PAUL[2775371[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","401423286","01-06-2029","45","EA","90","2.13296"
"","595435","KDH KCH Dubai Hospital Inventory Organization","MC30197","MRI IV INFUSION ACCESSORIES VENTED SYRINGE ADAPTER SET F/IRADIMED-3860 50'S[IRAD[1057[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH23F02N","30-06-2025","4","EA","5","72.00000"
"","602792","KDH KCH Dubai Hospital Inventory Organization","MC30198","ORTHO WEDGE HEALING SHOE BLACK SMALL[DARC[OQ1B[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH08092022","02-09-2027","2","EA","2","110.00000"
"","602795","KDH KCH Dubai Hospital Inventory Organization","MC30220","ANTI-BACTERIAL WASH GLOVES RINSE FREE W/ CHLORHEXIDINE[SCRE[MAB0010[PK/1[","DHHMainWHS Main General Warehouse","0.0.0","MAB00000010","01-08-2026","50","EA","50","4.75000"
"","597845","KDH KCH Dubai Hospital Inventory Organization","MC30222","EAR BULB SYRINGE[4MED[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","15062023","14-06-2028","18","EA","18","3.25000"
"","609997","KDH KCH Dubai Hospital Inventory Organization","MC30224","PORTEX BLUE LINE ULTRA SUCTIONAID TRACHEOSTOMY TUBE 7 X 10.5 X 70MM[SMTH[100/860/070[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH4098959","10-03-2026","6","EA","6","102.55814"
"","602793","KDH KCH Dubai Hospital Inventory Organization","MC30227","TEGADERM + PAD TRANSPARENT FILM DRESSING W/ ABSORBENT PAD 6X10CM 50'S[3M[3584[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","108266197","10-03-2028","500","EA","500","2.10000"
"","605158","KDH KCH Dubai Hospital Inventory Organization","MC30228","TEGADERM + PAD TRANSPARENT FILM DRESSING W/ ABSORBENT PAD 9X10CM 25'S[3M[3586[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","107349766","12-10-2027","150","EA","150","3.20000"
"","607601","KDH KCH Dubai Hospital Inventory Organization","MC30229","TEGADERM + PAD TRANSPARENT FILM DRESSING W/ ABSORBENT PAD 9X15CM 25'S[3M[3589[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","107627749","18-12-2027","25","EA","275","3.40000"
"","607600","KDH KCH Dubai Hospital Inventory Organization","MC30232","ABL90 FLEX SOLUTION PACK[RDIO[944-157[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","DZ-14","04-11-2025","1","EA","1","855.00000"
"","607602","KDH KCH Dubai Hospital Inventory Organization","MC30233","THERMAL PAPER ROLLS 8'S[RDIO[984-070[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","CP0824A768","31-10-2029","27","EA","0","25.00000"
"","595430","KDH KCH Dubai Hospital Inventory Organization","MC30233","THERMAL PAPER ROLLS 8'S[RDIO[984-070[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","CP0825A9024","31-01-2030","8","EA","16","25.00000"
"","612393","KDH KCH Dubai Hospital Inventory Organization","MC30249","WEE STRAPS DISPOSABLE RESTRAINTS 4'S PACK[WEEM[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","16042025","30-04-2029","14","EA","0","7.50000"
"","597851","KDH KCH Dubai Hospital Inventory Organization","MC30249","WEE STRAPS DISPOSABLE RESTRAINTS 4'S PACK[WEEM[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","12102024","12-10-2029","4","EA","14","7.50000"
"","595431","KDH KCH Dubai Hospital Inventory Organization","MC30484","BACTICLEAR 2-LITRE ANTIMICROBIAL SUCTION LINER W/ INTERNAL SHUT-OFF VALVE (30'S CARTON)[VSAX[VAL-201[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","2411036","31-10-2029","22","EA","22","7.00000"
"","607603","KDH KCH Dubai Hospital Inventory Organization","MC30490","URINE CONTAINER 60ML STERILE 500'S[LKMD[UCLK20[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","12032025","31-05-2029","300","EA","300","0.19000"
"","597846","KDH KCH Dubai Hospital Inventory Organization","MC30491","STOOL CONTAINER 60ML STERILE 500'S[LKMD[SCLK20[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","NOLOT02042025","01-01-3000","300","EA","300","0.21000"
"","607610","KDH KCH Dubai Hospital Inventory Organization","MC30512","SWAB WITH AMIES MEDIA 100’S[PTCT[UM063005[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","20250102","01-01-2030","50","EA","50","0.51000"
"","607606","KDH KCH Dubai Hospital Inventory Organization","MC30513","SWAB WITHOUT MEDIA 100’S[PTCT[UM063001[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","28112024","30-04-2029","900","EA","900","0.19000"
"","610003","KDH KCH Dubai Hospital Inventory Organization","MC30528","ORAL GLUCOSE TOLERANCE DRINK ORANGE 296ML 75 GRAMS 24'S[AZER[10-O-075[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","70624","30-09-2026","24","EA","24","8.54167"
"","597847","KDH KCH Dubai Hospital Inventory Organization","MC30534","3M SOLUPREP LARGE SWAB CLEAR 2% CHG 70% 5.2ML 20X20CM 30'S[3M[102.08[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","492C","30-11-2026","190","EA","0","13.33333"
"","595432","KDH KCH Dubai Hospital Inventory Organization","MC30535","3M SOLUPREP LARGE SWAB TINTED 2% CHG 70% 5.2ML 20X20CM 30'S[3M[102.09[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","453B","31-12-2026","164","EA","0","11.33333"
"","612388","KDH KCH Dubai Hospital Inventory Organization","MC30535","3M SOLUPREP LARGE SWAB TINTED 2% CHG 70% 5.2ML 20X20CM 30'S[3M[102.09[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","486C","31-01-2027","20","EA","185","11.33333"
"","609999","KDH KCH Dubai Hospital Inventory Organization","MC30536","3M SOLUPREP SMALL SWAB CLEAR 2% CHG 70% 1.6ML 10X11CM 50'S[3M[102.03[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","10666192","31-12-2026","5","EA","5","4.60000"
"","595439","KDH KCH Dubai Hospital Inventory Organization","MC30550","3-0 PERMAHAND SILK BLACK 75CM SH[ETHI[W570H[BX/36[","DHHMainWHS Main General Warehouse","0.0.0","KCHTLBALM","30-09-2028","50","EA","50","12.02998"
"","605162","KDH KCH Dubai Hospital Inventory Organization","MC30551","3-0 PERMAHAND SILK BLACK 75CM SUTUPAK[ETHI[W222[BX/12[","DHHMainWHS Main General Warehouse","0.0.0","KCHTEMKEB","30-04-2028","7","EA","7","14.34785"
"","597850","KDH KCH Dubai Hospital Inventory Organization","MC30556","REUSABLE HOT & COLD PACK 12 X 29CM 30'S[KLPK[HCM30[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","300724","31-08-2028","51","EA","57","10.00000"
"","602794","KDH KCH Dubai Hospital Inventory Organization","MC30560","SKINTACT ECG SNAP FOAM ELECTRODES STRESS TEST + A&E ADULT (30'S PACK)[LEON[FS-50[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","240208-0296","08-02-2026","90","EA","90","0.52000"
"","612394","KDH KCH Dubai Hospital Inventory Organization","MC30586","FORMALIN PRE-FILLED 40ML[GNRC[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","9253403484","01-11-2026","19","EA","19","2.34000"
"","607611","KDH KCH Dubai Hospital Inventory Organization","MC30637","SCOTCHCAST PLUS CASTING TAPE BLUE 2 INCH / 5.0CM 10'S[3M[82002B[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","10796282","08-04-2027","10","EA","10","24.00000"
"","605160","KDH KCH Dubai Hospital Inventory Organization","MC30639","MERITRANS DTXPLUS DISPOSABLE TRANSDUCER EASY VENT W/ INTEGRAL FLUSH DEVICE & STOPCOCK 10'S[MERI[682018[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","C3005244","01-07-2029","10","EA","10","200.00000"
"","610000","KDH KCH Dubai Hospital Inventory Organization","MC30662","PM LINE M/F CLEAR 200CM 50'S[SMDI[SG-C200MF[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","230160","30-04-2028","9","EA","9","3.25000"
"","612392","KDH KCH Dubai Hospital Inventory Organization","MC30668","3-WAY STOP COCK W/ EXTENSION TUBE 10CM 50'S[DISP[598.1624.10[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","241034","31-10-2029","35","EA","35","2.00929"
"","600376","KDH KCH Dubai Hospital Inventory Organization","MC30741","ELASTIC WAIST SUPPORT MEDIUM[DRMD[DR-B021/MED[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","15062025","01-08-2029","3","EA","3","72.00000"
"","602790","KDH KCH Dubai Hospital Inventory Organization","MC30742","ELASTIC WAIST SUPPORT LARGE[DRMD[DR-B021/LRG[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH23052025","23-05-2030","1","EA","1","72.00000"
"","610005","KDH KCH Dubai Hospital Inventory Organization","MC30743","ELASTIC WAIST SUPPORT XLARGE[DRMD[DR-B021/XL[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","18062025","30-11-2027","1","EA","1","72.00000"
"","595436","KDH KCH Dubai Hospital Inventory Organization","MC30745","RIGID LUMBAR SACRAL ORTHOSIS BRACE BACK MEDIUM[DRMD[DR-B033/MED[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","05032025","30-06-2028","2","EA","0","144.00000"
"","607607","KDH KCH Dubai Hospital Inventory Organization","MC30745","RIGID LUMBAR SACRAL ORTHOSIS BRACE BACK MEDIUM[DRMD[DR-B033/MED[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH23052025","23-05-2030","1","EA","3","144.00000"
"","595437","KDH KCH Dubai Hospital Inventory Organization","MC30748","RIGID LUMBAR SACRAL ORTHOSIS BRACE BACK 2XL[DRMD[DR-B033/2XL[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH13072022","02-07-2026","5","EA","5","144.00000"
"","607608","KDH KCH Dubai Hospital Inventory Organization","MC30751","SOFT CERVICAL COLLAR LARGE[DRMD[DR-122-2/LRG[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","26022025","30-04-2028","1","EA","0","35.00000"
"","610001","KDH KCH Dubai Hospital Inventory Organization","MC30771","TERUMO SYRINGE 20ML LUER LOCK (50'S BOX)[TERU[SS+20L[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","240527B","30-04-2029","496","EA","350","0.92000"
"","597849","KDH KCH Dubai Hospital Inventory Organization","MC30776","ORC POST MORTUM CONS 36X90 ADULT STRAIGHT ZIPPER[SAFE[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","2021132","31-07-2028","8","EA","8","45.00000"
"","605164","KDH KCH Dubai Hospital Inventory Organization","MC30814","SAFEPICO ASPIRATOR ARTERIAL BLOOD SAMPLER WITH VENTED TIPCAP 1.7 ML 100'S BOX[RDIO[956-622[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","DX03","04-03-2027","400","EA","400","8.20000"
"","610004","KDH KCH Dubai Hospital Inventory Organization","MC30817","SAFEPICO 23GX25MM ARTERIAL BLOOD SAMPLER W/ NEEDLE SHIELD DEVICE & VENTED TIPCAP 1.5ML (BX/100)[RDIO[956-616[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","DF52","11-12-2026","200","EA","200","11.50000"
"","602789","KDH KCH Dubai Hospital Inventory Organization","MC30823","ABL90 FLEX CLOT CATCHER (BX/250)[RDIO[L906-026[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","2402182","28-02-2026","500","EA","500","1.32000"
"","602791","KDH KCH Dubai Hospital Inventory Organization","MC30908","RESPIRATORY EXERCISER SPIROMETER[BRMD[REX-03[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","20240522","21-05-2029","24","EA","24","14.00000"
"","612391","KDH KCH Dubai Hospital Inventory Organization","MC31065","AUXILLIARY UNDERARM CRUTCH PAIR - LARGE[ALWR[KY925L-L/CA801L-L[PR/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH28022023","05-02-2026","1","PR/1","1","65.00000"
"","600379","KDH KCH Dubai Hospital Inventory Organization","MC31070","VENTSTAR OXYLOG BREATHING CIRCUIT DISPOSABLE 1.5 MTR 5PC SET[DRAE[5703041[ST/1[","DHHMainWHS Main General Warehouse","0.0.0","860785261","03-06-2027","5","EA","5","345.06667"
"","612397","KDH KCH Dubai Hospital Inventory Organization","MC31114","AUTOFUSION IV INFUSION SET W/ AUTOSTOP FILTER Y-SITE 210CM (30'S BOX)[PLYM[14264[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","7105424K","31-08-2029","90","EA","90","3.25000"
"","605167","KDH KCH Dubai Hospital Inventory Organization","MC31117","STERILE ACUPUNCTURE NEEDLE SILVER HANDLE 0.30 X 50MM (100'S PACK)[SHEN[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","250201","28-02-2028","200","EA","200","0.40500"
"","610012","KDH KCH Dubai Hospital Inventory Organization","MC31144","STERILE COTTON TIP APPLICATOR (100'S BOX)[4MED-SCHOOL[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","SH2310008","07-11-2028","200","EA","400","0.10000"
"","605169","KDH KCH Dubai Hospital Inventory Organization","MC31144","STERILE COTTON TIP APPLICATOR (100'S BOX)[4MED-SCHOOL[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","23052025","31-03-2028","200","EA","0","0.10000"
"","607616","KDH KCH Dubai Hospital Inventory Organization","MC31195","ADHESIVE APERTURE DRAPE 200 X 240 CM AP 1 (34'S BOX)[MOLN[708860[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","24295760","28-06-2029","20","EA","20","49.39994"
"","602798","KDH KCH Dubai Hospital Inventory Organization","MC31224","KINESIOLOGY TAPE CLASSIC 5CM X 5MTR BEIGE (6 ROLLS/BOX)[KACT[80.44.55677/PZN-6936211[RL/1[","DHHMainWHS Main General Warehouse","0.0.0","3007543","31-05-2026","18","EA","18","40.00000"
"","602802","KDH KCH Dubai Hospital Inventory Organization","MC31238","NITRIC OXIDE PATIENT CIRCUIT ADAPTER CONS[SLE[BC6110/KIT[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH1022205","30-06-2025","2","EA","2","277.00000"
"","610007","KDH KCH Dubai Hospital Inventory Organization","MC31313","IUD CONS: CHERRON FORCEPS/POZZY FORCEPS/LONG LITTAUER SCISSORS/UTERINE SOUND (25 CONSS IN CARTON)[MEDG[022365[KT/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH12212005","30-11-2025","4","EA","4","96.00000"
"","605168","KDH KCH Dubai Hospital Inventory Organization","MC31339","CARELL BEDBATH WIPES 8'S PACK[GAMA[CBB8[PK/1[","DHHMainWHS Main General Warehouse","0.0.0","NJCR24064","22-07-2026","12","EA","12","4.00000"
"","597856","KDH KCH Dubai Hospital Inventory Organization","MC31604","DISPOSABLE SCALPEL STERILE SIZE 11 (10'S BOX)[GNRC[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","24922","31-12-2029","29","EA","30","1.50000"
"","602797","KDH KCH Dubai Hospital Inventory Organization","MC31708","PORTEX INTUBATION STYLET 365MM LARGE ADULT (10'S BOX)[SMTH[100/120/300[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH3997928","25-05-2025","4","EA","0","16.00000"
"","600377","KDH KCH Dubai Hospital Inventory Organization","MC31730","STATSTRIP EMS KETONE (50 STRIP/KIT)[NVBD[46951[KT/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH2223191249","10-07-2025","3","EA","3","500.00000"
"","600378","KDH KCH Dubai Hospital Inventory Organization","MC31731","STATSTRIP EMS GLUCOSE (100 STRIP/KIT)[NVBD[42214[KT/1[","DHHMainWHS Main General Warehouse","0.0.0","324179309","27-12-2026","1","EA","1","390.00000"
"","610008","KDH KCH Dubai Hospital Inventory Organization","MC31732","MINICOLLECT TUBE 1ML 9NC COAGULATION SODIUM CITRATE 3.2% LIGHT BLUE CAP (50'S BOX)[GREI[450539[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","A2408379","31-01-2026","500","EA","500","1.30000"
"","612398","KDH KCH Dubai Hospital Inventory Organization","MC31733","T-PIECE RESUSCITATION CIRCUIT ONLY (6 FT LENGTH/ NO MANOMETER/ NO MASK)(10'S BOX)[MCRY[1050900[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","2502150900","21-01-2030","30","EA","30","35.00000"
"","597853","KDH KCH Dubai Hospital Inventory Organization","MC31770","NIPPLE SHIELD CUT-OUT 20MM NON-STERILE[AMDA[60001[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH26072022","03-07-2025","22","EA","22","25.00000"
"","602796","KDH KCH Dubai Hospital Inventory Organization","MC31780","ORIGINAL PERFUSOR LINE PVC 1.5MM X 150CM (100'S BOX)[BRAU[8722960[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","24M28E8SB4","01-11-2029","400","EA","400","5.00000"
